time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
46670.000,-0.00089280,0.09021956,9.92473153,0.00214049,0.00445692,0.00053241
46680.000,-0.08093594,-0.03522691,9.78051693,-0.00001314,0.00051172,-0.00114306
46690.000,0.11275268,-0.00341633,9.86038320,0.00152996,0.00088235,-0.00066847
46700.000,0.01498536,-0.05996063,9.71365989,0.00180413,0.00003798,-0.00176796
46710.000,-0.03065459,0.11584366,9.81953066,0.00070321,0.00047399,0.00209266
46720.000,0.05271870,-0.07091213,9.79038890,0.00166309,-0.00021845,-0.00077267
46730.000,0.03894220,-0.05455835,9.80345163,0.00000349,0.00072662,0.00113869
46740.000,-0.04398831,0.04132172,9.82657583,0.00060282,-0.00018152,0.00216449
46750.000,0.03416927,0.04355375,9.79526626,-0.00134860,0.00495881,0.00169667
46760.000,0.05016159,-0.02949241,9.83793601,-0.00225497,0.00037046,0.00171557
46770.000,-0.09854766,-0.03731781,9.92244016,-0.00069874,-0.00299029,-0.00190826
46780.000,0.03054940,0.03056734,9.76545520,0.00108419,-0.00350923,-0.00272915
46790.000,-0.05471052,-0.01321801,9.80329358,0.00107367,-0.00044510,-0.00122236
46800.000,0.09572336,0.05094697,9.81209639,-0.00098946,-0.00294163,0.00113777
46810.000,0.00328564,0.03790704,9.74071021,-0.00161309,-0.00107150,0.00086210
46820.000,-0.09606750,0.03716940,9.81025063,-0.00051326,-0.00140931,-0.00381069
46830.000,-0.06560582,-0.10474404,9.85134334,0.00073485,0.00015799,-0.00086693
46840.000,-0.02607776,0.02001303,9.79346200,-0.00207480,0.00002552,0.00112845
46850.000,-0.00171195,-0.02961254,9.80282450,0.00019552,0.00327613,0.00157671
46860.000,0.02885366,-0.01378643,9.79000882,-0.00021457,0.00147656,0.00026414
46870.000,0.03037689,0.03370899,9.74977549,0.00009039,0.00259273,-0.00162965
46880.000,-0.00144544,-0.02618814,9.80733590,0.00004662,0.00237942,0.00078410
46890.000,0.07169834,0.01794837,9.91486225,-0.00073811,-0.00341232,-0.00437493
46900.000,0.01097973,-0.00832293,9.80566588,0.00415236,0.00061702,-0.00100273
46910.000,0.00713149,0.01614257,9.75705163,0.00069891,-0.00189535,-0.00049734
46920.000,-0.01165801,-0.03621981,9.85813110,-0.00188188,-0.00282655,-0.00404526
46930.000,-0.09628343,0.00784515,9.73074151,-0.00319531,0.00204258,-0.00180941
46940.000,0.02161190,-0.01994525,9.71581027,0.00106978,0.00191329,0.00019715
46950.000,0.04711153,-0.12581936,9.80507903,-0.00059713,0.00026605,-0.00066961
46960.000,0.03455953,0.06883659,9.72614216,0.00240782,0.00375307,0.00306289
46970.000,-0.02580119,0.05418265,9.86421204,-0.00430313,-0.00087405,0.00017122
46980.000,0.06403718,0.12807907,9.78121536,0.00092612,-0.00345463,-0.00332435
46990.000,0.01861910,-0.01729323,9.70789431,0.00261358,-0.00111824,-0.00281264
47000.000,-0.00450015,-0.09971822,9.78060857,-0.00220728,0.00078095,-0.00148329
47010.000,-0.07340791,0.02194286,9.76772369,0.00048325,-0.00195745,-0.00332697
47020.000,-0.08926040,0.04328293,9.77646242,0.00284876,0.00079638,-0.00050644
47030.000,-0.02160511,-0.04888786,9.86410381,-0.00104272,0.00292980,0.00134375
47040.000,0.01352595,-0.03065442,9.71094822,0.00229363,-0.00116739,0.00026165
47050.000,0.12553171,0.09896837,9.87880510,0.00080440,-0.00110014,-0.00003113
47060.000,-0.03515858,-0.02504736,9.82668327,-0.00116722,0.00079812,-0.00248323
47070.000,-0.04469268,-0.04946996,9.87957793,0.00114394,0.00062143,-0.00024744
47080.000,-0.00275702,-0.05599345,9.85428337,0.00089903,-0.00072988,-0.00118146
47090.000,-0.02869492,-0.09896773,9.74990938,0.00108745,0.00117403,-0.00085613
47100.000,-0.02582467,0.01099797,9.81523688,-0.00118610,-0.00036595,-0.00094598
47110.000,0.06138851,-0.01185164,9.78336735,0.00305024,0.00063295,0.00018685
47120.000,0.06225233,0.04893502,9.79597712,-0.00186545,0.00147798,-0.00106595
47130.000,0.01460148,-0.02376611,9.74854191,-0.00130549,0.00154523,0.00093151
47140.000,0.10986181,-0.02709442,9.82139964,-0.00500690,-0.00031554,0.00040752
47150.000,-0.07576737,0.03682258,9.74635711,-0.00067919,0.00032073,-0.00346329
47160.000,0.08389793,0.08987050,9.83493195,-0.00566204,-0.00195094,0.00072019
47170.000,0.00574408,-0.00937076,9.80427280,-0.00644991,-0.00168709,-0.00369022
47180.000,0.02046176,0.00448725,9.85573524,-0.00048525,0.00391580,-0.00027945
47190.000,-0.04591491,0.07640412,9.78551706,-0.00021501,0.00167846,0.00019712
47200.000,-0.03729395,0.01813055,9.82797762,-0.00042998,0.00185329,0.00109788
47210.000,-0.08683350,-0.02405549,9.69804750,0.00057725,-0.00027756,-0.00053843
47220.000,-0.03378535,-0.03163216,9.82152305,0.00183434,-0.00067293,0.00261580
47230.000,-0.03938979,-0.02755239,9.87184439,-0.00209429,0.00286757,0.00109697
47240.000,0.10320961,-0.04604522,9.85761284,-0.00193707,0.00101796,-0.00114812
47250.000,0.01939036,-0.08693944,9.76709149,0.00006686,-0.00097325,-0.00011374
47260.000,-0.15139164,0.01617831,9.75281045,0.00188286,0.00103702,-0.00209906
47270.000,0.00669635,0.12854760,9.88630690,-0.00213619,0.00054155,0.00083764
47280.000,-0.03835032,-0.05043911,9.87129908,-0.00134889,0.00318263,0.00177784
47290.000,-0.05024007,0.04955614,9.94344328,-0.00125115,-0.00144451,-0.00030519
47300.000,0.03377091,0.05920069,9.86005150,-0.00066371,0.00251231,0.00211907
47310.000,-0.02785492,0.01450953,9.75882822,0.00007014,0.00135581,0.00179556
47320.000,0.06449641,-0.05425635,9.84169942,0.00011652,0.00080524,0.00133756
47330.000,0.05658590,-0.02458212,9.77060022,0.00097521,-0.00155761,-0.00120665
47340.000,-0.00848465,-0.04462158,9.81446988,-0.00057719,-0.00141333,-0.00279785
47350.000,-0.04584851,-0.04222780,9.83399514,0.00135190,0.00069282,-0.00253081
47360.000,0.03087791,-0.01467572,9.72432881,-0.00048183,-0.00036857,0.00051139
47370.000,0.05854303,-0.02242007,9.90976575,-0.00216384,-0.00270799,0.00118653
47380.000,-0.00661984,0.00678887,9.78506243,-0.00306792,-0.00046533,-0.00050550
47390.000,0.01217046,0.17382837,9.78920155,-0.00024657,0.00050544,0.00334336
47400.000,0.06381643,0.00453169,9.86533967,-0.00319898,0.00175316,-0.00487852
47410.000,-0.09659434,0.09724440,9.82370127,0.00278742,-0.00408574,0.00501815
47420.000,-0.01338776,0.04516549,9.81384551,-0.00077954,0.00258077,0.00231324
47430.000,-0.05739382,-0.12116399,9.89795294,-0.00087298,-0.00071950,-0.00152982
47440.000,-0.01114248,-0.03064646,9.77988917,0.00157474,-0.00084694,-0.00149391
47450.000,0.07322348,-0.02450557,9.83886828,0.00107455,-0.00179435,-0.00051434
47460.000,-0.01673151,-0.06274047,9.85171424,0.00021421,-0.00128486,-0.00083991
47470.000,0.05515023,-0.03396594,9.80476215,0.00306997,-0.00040847,-0.00057651
47480.000,0.00485044,0.02225624,9.90521453,-0.00035025,0.00090891,-0.00192542
47490.000,-0.01619351,-0.01650221,9.79788424,0.00085443,0.00051164,-0.00343545
47500.000,-0.04711074,-0.08610808,9.81333816,0.00358851,0.00292163,-0.00145970
47510.000,0.02636384,0.00012262,9.80351468,-0.00224485,0.00045610,-0.00271075
47520.000,-0.04493650,0.01262012,9.81514296,0.00272857,-0.00093691,0.00338414
47530.000,0.02374459,0.01618380,9.82634082,-0.00164881,-0.00022440,0.00267451
47540.000,0.06593907,0.02860985,9.83068049,-0.00064648,0.00054418,0.00232495
47550.000,-0.08712557,0.05267484,9.79175725,-0.00111209,-0.00252348,-0.00277824
47560.000,0.00396055,-0.06364508,9.91114368,0.00116687,0.00077756,0.00226206
47570.000,-0.12371079,0.07440562,9.82790803,-0.00054809,-0.00286147,-0.00456723
47580.000,-0.09526469,0.10181987,9.83233827,0.00573593,0.00105385,0.00041141
47590.000,-0.11791582,-0.02112283,9.83337574,0.00055728,-0.00286268,-0.00145238
47600.000,0.08566189,-0.02046241,9.67430446,0.00348666,0.00131669,-0.00139029
47610.000,0.07295103,0.02491011,9.69502230,-0.00245363,-0.00103139,-0.00049441
47620.000,0.01713481,0.02242832,9.79041418,0.00409829,-0.00037653,-0.00224311
47630.000,-0.04136414,-0.03048657,9.79038231,-0.00011720,0.00052868,-0.00242556
47640.000,0.01773602,0.03941800,9.69925843,0.00080433,0.00241783,0.00041241
47650.000,0.01279859,0.02439732,9.81510707,-0.00159413,-0.00105774,-0.00318307
47660.000,-0.02024279,0.07099052,9.87387013,-0.00026767,0.00062156,-0.00165913
47670.000,-0.01831063,-0.00415390,9.84524201,0.00387940,0.00158456,-0.00345188
47680.000,0.06413140,-0.04077618,9.75434005,-0.00354453,-0.00196805,0.00327957
47690.000,0.01370809,-0.05617897,9.70940013,0.00178184,0.00324742,0.00015315
47700.000,-0.04101880,0.02085818,9.88433052,-0.00041898,-0.00249502,0.00083163
47710.000,-0.03543823,-0.00621332,9.81442725,-0.00039234,-0.00046934,0.00336789
47720.000,-0.03242997,-0.03635819,9.82339925,-0.00025269,0.00266196,-0.00304483
47730.000,-0.05987158,-0.03837069,9.79652061,0.00537622,-0.00074654,0.00154521
47740.000,0.01612306,-0.07576233,9.80010916,0.00173255,-0.00099471,0.00176843
47750.000,-0.06454279,-0.03421004,9.84608133,0.00174201,-0.00142629,-0.00127271
47760.000,-0.00369228,0.08345350,9.80304012,0.00009061,-0.00023099,0.00291567
47770.000,0.04840064,0.03973874,9.80598899,0.00140534,-0.00014085,0.00134109
47780.000,-0.06578263,-0.00525631,9.78001147,-0.00409331,-0.00123062,0.00070409
47790.000,-0.02857095,0.00779105,9.73417145,0.00223073,0.00039954,0.00304445
47800.000,-0.04369220,-0.05060323,9.79393877,0.00173588,-0.00097666,-0.00015258
47810.000,-0.03840807,-0.03512144,9.81342317,0.00081684,-0.00089727,0.00318958
47820.000,-0.02228424,0.00024031,9.75086509,-0.00221745,0.00063221,0.00159741
47830.000,-0.04142111,0.10204142,9.77177976,-0.00062689,-0.00107760,-0.00002614
47840.000,-0.10532142,0.01710641,9.77125155,0.00162400,-0.00099970,-0.00201230
47850.000,0.01219235,-0.00447675,9.83414381,0.00230117,0.00079859,0.00214076
47860.000,-0.00498114,-0.01132761,9.86404602,0.00151866,0.00435978,0.00235450
47870.000,-0.11090711,-0.06627439,9.76539525,-0.00144816,0.00094054,-0.00099091
47880.000,-0.08464220,-0.02396934,9.77774601,-0.00090825,-0.00282500,-0.00044865
47890.000,0.04873501,-0.00441360,9.79599944,0.00109007,-0.00013204,-0.00207566
47900.000,-0.01899193,-0.05259979,9.85118969,-0.00304604,0.00422369,0.00077290
47910.000,0.06050385,-0.06060830,9.88765279,-0.00164814,0.00092357,0.00450046
47920.000,-0.03354913,-0.03762583,9.83028968,0.00124092,-0.00557414,0.00542617
47930.000,0.02810221,-0.00356321,9.78933576,-0.00369849,-0.00041202,-0.00214572
47940.000,0.05861764,-0.03116496,9.80321155,-0.00148000,0.00056882,-0.00402146
47950.000,0.08468937,-0.06685416,9.78371752,-0.00018049,0.00229468,-0.00156640
47960.000,0.05125676,0.02640000,9.85135088,-0.00278057,-0.00027861,-0.00055710
47970.000,-0.06614422,0.01605575,9.79238967,-0.00119046,-0.00237669,0.00115745
47980.000,0.11362085,0.04046889,9.80553407,0.00119053,-0.00213129,-0.00173594
47990.000,0.01429492,0.00271439,9.84160075,0.00027298,-0.00192994,0.00047539
48000.000,-0.04281503,0.06826087,9.74041364,0.00293609,-0.00011965,-0.00230968
48010.000,0.01025219,-0.04121399,9.80879137,0.00078421,-0.00035531,-0.00018327
48020.000,0.04940094,-0.08561727,9.79817608,0.00095065,0.00138207,0.00018754
48030.000,-0.07198785,-0.01396912,9.73453034,-0.00012136,0.00412708,0.00251713
48040.000,0.00808929,-0.02130849,9.84400613,0.00166709,0.00026241,-0.00189597
48050.000,0.06142791,0.00053241,9.85133275,0.00225477,0.00028859,-0.00103934
48060.000,0.06912293,-0.04610515,9.87839928,-0.00048628,-0.00193237,0.00222914
48070.000,-0.00184696,-0.04891883,9.82157312,0.00136607,0.00036326,0.00002840
48080.000,-0.00360476,-0.07035059,9.75159753,-0.00136134,-0.00426015,-0.00271240
48090.000,0.08186572,0.01392874,9.88073971,-0.00148529,-0.00178593,0.00069166
48100.000,-0.02082866,-0.04008145,9.72248427,0.00162299,-0.00025688,0.00293025
48110.000,0.04839885,0.02053161,9.78627274,-0.00156580,-0.00027107,0.00000992
48120.000,-0.03963298,0.05634348,9.79778594,0.00218437,0.00021177,0.00037851
48130.000,-0.00832651,-0.03003853,9.78627703,-0.00330969,-0.00179981,0.00230276
48140.000,0.02750614,-0.07082201,9.81068686,-0.00415068,0.00268599,0.00110966
48150.000,0.04777925,-0.00423794,9.85936131,-0.00149504,-0.00166410,0.00390172
48160.000,0.06702996,0.04517912,9.77978721,0.00282281,-0.00023888,0.00037846
48170.000,-0.00177192,0.01728851,9.78316251,-0.00129236,0.00026957,-0.00123906
48180.000,-0.02515530,-0.02816567,9.93382803,-0.00015709,0.00362066,-0.00008300
48190.000,-0.01355454,0.05343378,9.76317989,-0.00209604,-0.00273274,0.00036193
48200.000,0.08508875,-0.01892837,9.80929885,-0.00152179,0.00049321,-0.00313184
48210.000,-0.09163614,0.05583005,9.87331099,0.00138050,-0.00212033,0.00019923
48220.000,-0.05936358,0.05874021,9.73978562,-0.00067661,0.00343678,0.00044908
48230.000,0.03160336,-0.01439849,9.87346269,0.00389094,0.00112148,0.00295638
48240.000,0.01245957,0.04657341,9.86853783,-0.00041760,0.00069101,0.00254232
48250.000,-0.01455158,-0.00144516,9.75109091,0.00180992,0.00106199,-0.00055137
48260.000,-0.01500122,0.09635365,9.84443912,-0.00031755,0.00227532,0.00279579
48270.000,-0.05222998,0.08157213,9.82610016,-0.00118573,-0.00148752,-0.00170484
48280.000,0.04152122,0.02452644,9.82763792,0.00165940,-0.00185895,0.00173809
48290.000,-0.09988569,0.05534797,9.69393323,0.00109138,-0.00109018,0.00323007
48300.000,0.05079941,0.00497833,9.84842321,-0.00292452,0.00331907,0.00073958
48310.000,0.00792004,0.05218760,9.80745740,-0.00414693,0.00318376,0.00204569
48320.000,0.01404633,0.02023800,9.90058211,-0.00085642,-0.00192944,-0.00303741
48330.000,0.03001375,-0.06584264,9.77845101,0.00483089,-0.00184676,-0.00242700
48340.000,0.02990020,0.06298730,9.77054120,0.00053584,-0.00327579,-0.00186346
48350.000,0.11199388,0.00878019,9.82767837,0.00198994,0.00092842,-0.00067365
48360.000,-0.06270367,0.05577383,9.78436079,0.00003661,-0.00088494,-0.00002545
48370.000,-0.03729414,-0.01585965,9.87578888,-0.00152362,-0.00116048,-0.00112336
48380.000,0.02328714,-0.04445426,9.78013105,-0.00145172,0.00208782,0.00163768
48390.000,0.07047833,-0.01181905,9.83467063,-0.00186473,-0.00238879,-0.00021765
48400.000,0.04025745,-0.17093938,9.86986955,0.00431058,-0.00205541,-0.00022610
48410.000,-0.04261757,-0.01802941,9.88361597,0.00017744,-0.00021728,-0.00082062
48420.000,0.07234623,0.02463900,9.84307195,0.00231016,0.00090892,0.00178686
48430.000,0.04889809,0.07150540,9.88452093,0.00117876,0.00178790,0.00326351
48440.000,0.00538511,-0.03686675,9.79389236,0.00266209,0.00464961,0.00252882
48450.000,0.00636000,-0.00265337,9.75603890,-0.00133889,0.00169462,0.00151446
48460.000,0.02183971,-0.07838938,9.81091937,0.00384059,-0.00193432,0.00120893
48470.000,0.00747501,0.00576204,9.84921074,-0.00136214,0.00102509,-0.00033702
48480.000,0.03593030,0.11113392,9.78076441,0.00095894,-0.00282068,0.00167837
48490.000,0.01396666,0.01076184,9.81505932,0.00041212,0.00030439,0.00399181
48500.000,-0.06324271,-0.05917380,9.80697332,-0.00076497,0.00068453,0.00029134
48510.000,-0.07879470,-0.01671027,9.77427302,0.00039608,0.00444361,0.00021785
48520.000,-0.01489887,0.05661635,9.75273322,-0.00113456,0.00374181,-0.00052570
48530.000,0.04348996,-0.02856438,9.78431236,-0.00321036,-0.00148169,-0.00240406
48540.000,0.02327728,-0.01370743,9.76202661,-0.00359993,-0.00072603,-0.00005188
48550.000,-0.01851387,-0.08883168,9.82570923,0.00236106,0.00125880,0.00125566
48560.000,-0.15509250,0.04440098,9.83741310,-0.00178642,0.00176987,0.00286989
48570.000,0.08007174,0.10910386,9.85343855,0.00078914,0.00084504,-0.00244253
48580.000,-0.03137025,0.10863112,9.74695334,0.00210887,0.00356166,0.00073220
48590.000,-0.09513518,0.09262320,9.83672791,-0.00118871,-0.00032399,-0.00075512
48600.000,-0.09379088,-0.06776796,9.83421425,-0.00072090,0.00129597,0.00064408
48610.000,-0.04349824,-0.03630744,9.90497112,0.00200787,0.00074181,-0.00164359
48620.000,0.10740971,0.00733812,9.79912533,-0.00100138,-0.00112568,-0.00028892
48630.000,0.04512276,-0.02808033,9.69512374,0.00358943,0.00390980,0.00175665
48640.000,-0.13807648,-0.00367992,9.85074393,0.00023753,-0.00272330,0.00052289
48650.000,0.00080000,0.04049804,9.85214168,-0.00158001,0.00326104,-0.00312991
48660.000,0.06930203,0.00931323,9.82044377,0.00076897,-0.00174848,0.00006270
48670.000,-0.00183998,-0.01292014,9.72804850,0.00133214,0.00204394,-0.00004022
48680.000,0.05859920,-0.01918801,9.78459758,0.00152243,-0.00132494,0.00057166
48690.000,-0.02708090,-0.06701939,9.80237284,0.00200441,0.00066420,-0.00097868
48700.000,0.02582125,-0.03526438,9.85853006,-0.00055808,0.00203131,-0.00210426
48710.000,-0.01842057,-0.07663271,9.87533492,-0.00188863,0.00120318,-0.00079943
48720.000,0.00992313,0.04316416,9.85099298,-0.00290612,0.00270164,-0.00212093
48730.000,-0.04730549,-0.02609569,9.85836430,-0.00039886,-0.00123904,-0.00051767
48740.000,0.09176088,0.00316432,9.77529051,-0.00176924,0.00142856,0.00029876
48750.000,0.08411681,-0.03133134,9.82309853,0.00196731,-0.00121834,0.00434258
48760.000,-0.02138914,0.01345364,9.75937739,-0.00380930,-0.00317027,0.00358213
48770.000,-0.01873305,-0.03136486,9.83976191,0.00094808,0.00068277,0.00093792
48780.000,0.00816072,0.04401004,9.76536200,0.00114241,0.00059954,-0.00185702
48790.000,-0.01042255,0.03125158,9.84958501,0.00163638,0.00132136,0.00293107
48800.000,-0.07228921,0.01588980,9.76598749,0.00352848,0.00066095,-0.00238147
48810.000,0.04546505,0.09302525,9.67605409,0.00354505,-0.00203630,0.00074897
48820.000,-0.03279741,0.01318854,9.80645779,-0.00051347,-0.00086125,0.00160106
48830.000,0.04698255,0.00395322,9.78016295,0.00048892,0.00102648,-0.00155950
48840.000,-0.05101656,-0.05942671,9.76951251,-0.00034815,-0.00153907,-0.00032686
48850.000,-0.02825490,0.01918762,9.79881365,-0.00023752,0.00368861,-0.00044808
48860.000,-0.03254470,-0.05046582,9.77151858,-0.00425120,0.00279018,0.00096863
48870.000,-0.02820164,-0.03740629,9.84030564,-0.00026202,-0.00087443,-0.00182433
48880.000,0.06840222,-0.05880313,9.86261270,0.00387610,0.00010369,-0.00340657
48890.000,0.03466184,0.00899343,9.88298321,0.00065548,0.00241234,0.00038121
48900.000,-0.00851341,0.02009485,9.81283619,-0.00180319,-0.00198215,-0.00176689
48910.000,0.00246759,0.02294993,9.80897109,0.00304332,-0.00014333,-0.00329029
48920.000,0.02330588,-0.03349100,9.77472101,0.00076827,0.00028207,-0.00083123
48930.000,-0.03371794,-0.01823988,9.85731423,-0.00204081,-0.00212779,0.00223924
48940.000,-0.02311024,0.03262304,9.81992231,0.00049503,0.00095729,0.00055490
48950.000,-0.02207108,0.06545913,9.84345556,0.00065538,-0.00093679,-0.00034688
48960.000,0.00008910,-0.00405693,9.81133633,0.00232982,0.00282918,-0.00238000
48970.000,-0.07647688,-0.04124806,9.82977578,-0.00041652,0.00167857,0.00382775
48980.000,-0.07914627,-0.03738123,9.78702278,0.00356392,-0.00159152,0.00261309
48990.000,0.14518273,0.03368686,9.86151709,0.00011727,0.00208883,0.00163896
49000.000,-0.04025736,0.01810280,9.71864127,-0.00252793,0.00109995,0.00207320
49010.000,-0.01653073,0.02526830,9.73577111,-0.00004031,-0.00049263,-0.00308212
49020.000,0.01965685,0.02380357,9.77652484,0.00136724,0.00041750,-0.00178376
49030.000,-0.04174024,-0.03576209,9.78930255,-0.00065168,0.00030901,-0.00105726
49040.000,-0.01583870,0.02548044,9.77992987,0.00000535,-0.00349987,0.00275825
49050.000,0.08010631,0.07974371,9.81846006,0.00003182,-0.00219871,-0.00486061
49060.000,-0.01723171,-0.02666406,9.82248793,0.00205827,0.00111618,0.00047958
49070.000,0.02458574,-0.01005022,9.78699352,0.00172730,0.00172180,0.00044648
49080.000,0.01763717,0.00345207,9.77804388,-0.00050843,-0.00083428,0.00089889
49090.000,0.00565198,-0.03026346,9.76906707,0.00279406,-0.00020581,0.00300936
49100.000,-0.00024886,-0.02873347,9.77000007,0.00074630,0.00076138,0.00486602
49110.000,0.05228570,-0.01961026,9.89881808,0.00330536,0.00335722,-0.00154003
49120.000,0.03133195,-0.04103517,9.86463798,0.00438437,-0.00016443,-0.00040039
49130.000,-0.03583097,0.09866738,9.81795965,-0.00431850,0.00065258,-0.00211272
49140.000,0.02712837,0.00154764,9.81994413,0.00081651,-0.00232313,0.00364878
49150.000,-0.01145548,-0.04629042,9.82363375,0.00110315,0.00455974,-0.00199327
49160.000,0.05123997,-0.05953212,9.88367369,0.00309836,-0.00360542,0.00046832
49170.000,0.03005686,-0.02184541,9.78391112,-0.00126325,-0.00089591,-0.00098143
49180.000,0.09320812,0.04693624,9.86365256,-0.00182943,-0.00251938,-0.00083390
49190.000,-0.01255309,0.02777579,9.82411893,0.00023206,0.00232739,0.00064105
49200.000,-0.00873251,0.00546286,9.86215256,0.00233308,-0.00295635,-0.00081620
49210.000,0.07997958,-0.01257484,9.74099719,0.00142201,0.00068638,-0.00167322
49220.000,0.08217965,0.08280790,9.82666937,0.00186814,-0.00106255,-0.00150621
49230.000,0.08963155,0.01638077,9.76119706,0.00097390,0.00001234,-0.00099791
49240.000,-0.06560650,-0.06608441,9.80687784,-0.00111374,-0.00213959,-0.00074420
49250.000,-0.02331228,-0.02894278,9.80130467,0.00220002,0.00048910,0.00196388
49260.000,0.04289857,-0.02735041,9.77088033,0.00103214,-0.00122449,-0.00325220
49270.000,-0.02405053,0.04604627,9.80314911,-0.00185371,-0.00134247,-0.00145170
49280.000,0.01399539,0.07765118,9.94881366,0.00196204,0.00194118,0.00446861
49290.000,0.03201937,0.02706783,9.74742365,-0.00152744,0.00319490,0.00322678
49300.000,0.01842578,0.00309976,9.85126241,-0.00046453,0.00094711,0.00252510
49310.000,-0.01959234,0.01003585,9.83691162,-0.00011785,-0.00027278,-0.00121166
49320.000,0.09492713,0.07818859,9.86995362,-0.00472008,0.00014094,-0.00137734
49330.000,0.03635596,-0.02156633,9.84297694,-0.00215070,0.00084438,-0.00286084
49340.000,-0.03861340,-0.01031094,9.89556844,0.00161216,0.00096720,-0.00075921
49350.000,0.02689909,0.01135065,9.82443554,-0.00012662,-0.00238044,0.00154123
49360.000,-0.00469139,-0.10779092,9.74343064,0.00037473,0.00052370,0.00104372
49370.000,0.03086192,-0.04602726,9.80127071,-0.00128483,-0.00303812,0.00195396
49380.000,-0.06137216,-0.03593238,9.80643692,0.00137744,-0.00107072,0.00085693
49390.000,0.04619303,0.05621637,9.76991814,0.00251595,0.00227740,-0.00109102
49400.000,0.01533516,-0.07127144,9.80947053,-0.00297752,-0.00263443,-0.00058598
49410.000,0.04766590,-0.00335237,9.87243436,0.00292463,-0.00145689,-0.00115580
49420.000,0.04184597,0.01206623,9.79416476,-0.00123382,-0.00106346,0.00001379
49430.000,-0.02671649,-0.07289834,9.74189213,-0.00256010,0.00216872,-0.00025402
49440.000,0.04974673,0.07568454,9.75259817,0.00495827,-0.00234714,0.00321474
49450.000,0.00340935,-0.07872367,9.75781082,0.00278269,-0.00082337,-0.00075574
49460.000,0.01299147,-0.02593485,9.71084032,-0.00184260,-0.00181964,0.00003255
49470.000,0.08594324,-0.00245733,9.75142972,0.00004139,-0.00320471,0.00462016
49480.000,0.00640171,-0.00404336,9.82774128,-0.00051903,0.00013122,-0.00121995
49490.000,-0.01699274,0.01571292,9.85383180,-0.00053402,-0.00071576,0.00002605
49500.000,-0.06590921,-0.03466270,9.84861310,-0.00002918,0.00160973,0.00048573
49510.000,-0.02756926,-0.00408362,9.78313038,0.00140857,-0.00001962,0.00049317
49520.000,-0.02040125,-0.02464675,9.74371560,-0.00048261,0.00200622,0.00067529
49530.000,0.02295985,0.05311516,9.79782547,-0.00031615,-0.00037582,-0.00018905
49540.000,0.04747315,-0.02455414,9.77914421,0.00006089,-0.00011272,-0.00108888
49550.000,0.02053485,0.02136873,9.80101206,0.00152980,0.00165615,0.00359589
49560.000,0.03382941,-0.06434884,9.79145140,-0.00120726,0.00133288,-0.00379072
49570.000,0.04824089,0.04810631,9.84845128,0.00165809,-0.00291316,-0.00194173
49580.000,0.05103696,-0.01862703,9.72139010,0.00066445,-0.00124300,-0.00149039
49590.000,-0.01293932,0.03179979,9.84662184,-0.00096963,0.00145925,-0.00184009
49600.000,-0.02631357,-0.04840079,9.76322453,-0.00010831,-0.00075731,0.00166485
49610.000,-0.02718344,-0.09485698,9.78029271,0.00169584,-0.00367056,0.00211466
49620.000,0.00239384,-0.00489422,9.79013647,-0.00122151,0.00047258,-0.00185400
49630.000,-0.03446300,-0.02864036,9.77889377,0.00074227,0.00510270,0.00027753
49640.000,0.03527401,-0.00004645,9.96499203,-0.00091970,-0.00046432,-0.00291549
49650.000,-0.01661684,0.02189366,9.79114831,0.00289793,0.00062577,-0.00207585
49660.000,-0.01671675,0.07811858,9.85652742,-0.00203264,0.00003056,0.00188531
49670.000,-0.08773449,-0.05112630,9.79983792,-0.00230198,0.00222682,-0.00016257
49680.000,-0.02585564,-0.07541636,9.81244025,-0.00186049,-0.00093538,0.00351718
49690.000,-0.09390626,0.00633764,9.84314883,-0.00277643,-0.00146379,0.00192461
49700.000,0.04363679,-0.00721570,9.88219079,0.00043291,-0.00158248,0.00194841
49710.000,0.01658130,0.04229126,9.76983681,0.00202459,0.00066278,-0.00120660
49720.000,0.07608174,-0.00014788,9.88548855,-0.00091661,0.00056935,-0.00260629
49730.000,0.06790766,0.01288190,9.82693435,0.00265557,0.00340042,-0.00045497
49740.000,-0.00899681,-0.04095914,9.83640991,0.00071221,0.00237160,0.00392744
49750.000,0.02720211,-0.08093363,9.80251105,0.00311396,-0.00347108,-0.00061542
49760.000,0.04340072,0.07328685,9.84291583,0.00100138,-0.00098843,0.00358060
49770.000,-0.07586334,-0.05272222,9.78935015,0.00325875,-0.00163186,-0.00031036
49780.000,0.06994060,-0.03035382,9.85958000,-0.00149911,-0.00039026,-0.00043705
49790.000,-0.03115663,0.02663089,9.75964858,0.00190852,-0.00177693,-0.00522031
49800.000,-0.00969067,-0.05658058,9.87880498,-0.00320909,-0.00205660,-0.00129883
49810.000,-0.03474262,-0.07735732,9.72533415,0.00037435,-0.00215959,-0.00241027
49820.000,-0.00427164,-0.02290341,9.83908619,-0.00185889,-0.00223131,-0.00109768
49830.000,-0.01175582,0.05829831,9.78737919,-0.00119457,0.00137811,-0.00196838
49840.000,0.05132410,-0.04762785,9.73148334,-0.00071519,-0.00109005,0.00162782
49850.000,-0.04116692,-0.05643714,9.74461845,-0.00030856,0.00210139,-0.00229532
49860.000,0.02068261,-0.01321583,9.81373877,-0.00009873,-0.00115178,-0.00244330
